Age,Gender,Occupation,Income,Product_Category,Purchased
59,Female,Unemployed,76571,Electronics,0
30,Male,Student,64038,Books,0
44,Male,Unemployed,19296,Books,0
56,Female,Student,93298,Groceries,1
48,Male,Employee,82075,Groceries,1
48,Female,Employee,87787,Health,1
16,Male,Self-employed,13433,Electronics,0
49,Male,Unemployed,27660,Health,1
47,Female,Employee,91779,Electronics,1
35,Female,Student,10282,Books,1
51,Male,Unemployed,59599,Books,0
25,Female,Unemployed,47262,Cosmetics,1
24,Female,Employee,63377,Books,0
25,Female,Unemployed,42607,Cosmetics,1
15,Male,Unemployed,47838,Groceries,1
32,Female,Student,10258,Cosmetics,0
21,Male,Student,27362,Groceries,1
16,Female,Self-employed,91202,Clothing,1
53,Female,Employee,68654,Groceries,1
47,Male,Self-employed,30476,Groceries,1
39,Male,Self-employed,93629,Electronics,1
24,Male,Employee,66341,Books,0
24,Male,Employee,37842,Books,0
65,Female,Student,68266,Books,0
18,Male,Student,55513,Books,0
62,Female,Student,46440,Books,0
55,Female,Unemployed,21762,Groceries,1
33,Female,Employee,83291,Clothing,1
35,Male,Unemployed,82248,Books,0
57,Female,Self-employed,80836,Cosmetics,1
38,Male,Self-employed,50772,Electronics,1
45,Female,Student,97725,Health,0
18,Male,Student,91706,Electronics,0
22,Male,Employee,65802,Electronics,1
57,Female,Unemployed,71122,Cosmetics,1
36,Female,Unemployed,45484,Cosmetics,1
43,Female,Employee,32229,Health,0
23,Male,Self-employed,26072,Electronics,0
34,Male,Employee,57384,Health,0
62,Male,Self-employed,96170,Health,1
60,Female,Self-employed,55334,Books,0
38,Male,Unemployed,94640,Books,0
56,Female,Self-employed,55816,Groceries,1
34,Female,Unemployed,15489,Books,0
18,Male,Unemployed,49120,Health,0
33,Female,Employee,90004,Cosmetics,1
58,Female,Self-employed,70768,Books,0
32,Female,Unemployed,56869,Groceries,1
19,Female,Unemployed,56644,Electronics,0
37,Female,Student,82984,Books,0
64,Female,Unemployed,90357,Electronics,0
57,Female,Unemployed,83380,Health,1
42,Female,Employee,78494,Clothing,1
54,Male,Self-employed,54145,Cosmetics,0
30,Male,Self-employed,47443,Cosmetics,0
27,Female,Employee,10391,Books,0
39,Female,Employee,89154,Clothing,1
38,Male,Student,98167,Electronics,0
51,Male,Student,80698,Clothing,1
56,Male,Student,93483,Groceries,1
53,Male,Unemployed,67499,Cosmetics,0
47,Female,Student,31039,Books,0
21,Female,Student,13597,Cosmetics,0
58,Male,Student,33494,Groceries,1
42,Female,Unemployed,27651,Cosmetics,1
31,Female,Self-employed,31582,Health,0
64,Female,Student,90880,Clothing,1
32,Female,Employee,51986,Health,0
51,Male,Student,99961,Groceries,1
32,Female,Unemployed,68121,Clothing,1
30,Male,Student,44549,Health,0
32,Male,Self-employed,13352,Electronics,0
62,Female,Student,12603,Groceries,0
30,Male,Student,96315,Cosmetics,0
20,Male,Employee,96185,Cosmetics,0
48,Female,Self-employed,29890,Electronics,0
19,Male,Unemployed,62149,Books,0
27,Male,Unemployed,73844,Books,0
37,Male,Self-employed,59422,Cosmetics,0
52,Male,Student,96805,Electronics,0
16,Female,Self-employed,72875,Electronics,1
52,Female,Self-employed,21112,Books,0
64,Male,Unemployed,11498,Books,0
21,Female,Unemployed,23613,Health,0
24,Female,Self-employed,73673,Electronics,1
40,Female,Employee,29792,Clothing,1
60,Male,Self-employed,22659,Cosmetics,0
35,Male,Unemployed,11103,Books,0
63,Female,Self-employed,39815,Cosmetics,1
26,Female,Student,97295,Cosmetics,1
50,Female,Student,71488,Electronics,0
42,Male,Employee,70630,Electronics,1
31,Male,Unemployed,77898,Electronics,0
22,Female,Unemployed,97985,Books,0
28,Female,Employee,84834,Health,0
57,Female,Employee,41280,Electronics,1
35,Female,Employee,81438,Electronics,1
21,Female,Self-employed,61751,Clothing,1
49,Male,Unemployed,55493,Books,0
25,Male,Unemployed,86486,Electronics,0
35,Female,Employee,94697,Electronics,1
30,Female,Self-employed,44685,Groceries,1
57,Female,Self-employed,27876,Cosmetics,1
23,Male,Student,13207,Electronics,0
29,Female,Unemployed,55866,Cosmetics,1
62,Male,Self-employed,95602,Cosmetics,0
55,Female,Employee,13924,Groceries,0
39,Female,Student,94457,Electronics,0
46,Female,Student,36885,Books,0
27,Female,Self-employed,45335,Cosmetics,1
40,Male,Student,77447,Groceries,1
23,Male,Student,50371,Books,0
65,Female,Student,42078,Clothing,1
25,Female,Unemployed,15685,Groceries,1
57,Female,Self-employed,16750,Groceries,1
31,Female,Employee,69704,Health,0
39,Female,Self-employed,37687,Electronics,0
62,Female,Unemployed,15439,Cosmetics,0
60,Male,Self-employed,44507,Health,1
48,Male,Self-employed,52699,Books,0
22,Female,Self-employed,19390,Electronics,0
57,Female,Unemployed,33546,Groceries,1
15,Female,Self-employed,67124,Health,0
34,Male,Unemployed,63587,Books,0
61,Female,Employee,98326,Cosmetics,1
23,Female,Unemployed,66072,Health,0
59,Female,Unemployed,17014,Clothing,0
18,Female,Student,43523,Cosmetics,1
29,Male,Student,27900,Health,0
63,Female,Self-employed,83737,Cosmetics,1
19,Male,Student,35417,Health,0
29,Female,Employee,32185,Electronics,0
34,Female,Student,32861,Books,0
20,Male,Employee,17412,Electronics,0
51,Female,Employee,47417,Cosmetics,1
46,Female,Unemployed,27805,Books,0
46,Female,Self-employed,94741,Electronics,1
49,Female,Unemployed,13898,Books,0
48,Male,Student,71124,Health,1
20,Male,Unemployed,47998,Cosmetics,0
38,Male,Self-employed,96194,Groceries,1
53,Male,Student,24003,Groceries,1
26,Female,Self-employed,75050,Health,0
24,Male,Unemployed,80677,Health,0
47,Female,Unemployed,75080,Books,0
40,Male,Student,97751,Cosmetics,0
65,Female,Employee,98816,Health,1
30,Male,Unemployed,22495,Groceries,1
44,Female,Employee,30401,Books,0
49,Male,Unemployed,42818,Clothing,1
61,Male,Student,48709,Cosmetics,0
64,Male,Self-employed,72731,Health,1
23,Male,Student,60405,Groceries,1
17,Male,Self-employed,79152,Cosmetics,0
35,Male,Unemployed,93000,Books,0
51,Female,Self-employed,41649,Electronics,1
53,Female,Student,93097,Groceries,1
64,Female,Employee,87767,Electronics,1
49,Male,Student,98096,Groceries,1
50,Male,Unemployed,29396,Health,1
33,Male,Student,23533,Health,0
52,Male,Unemployed,48781,Electronics,0
43,Female,Unemployed,44910,Health,0
19,Male,Unemployed,24079,Electronics,0
23,Female,Student,65935,Books,0
51,Male,Self-employed,36647,Groceries,1
33,Male,Unemployed,96985,Health,0
20,Male,Unemployed,13962,Clothing,0
63,Male,Unemployed,98682,Cosmetics,0
35,Female,Unemployed,62478,Groceries,1
60,Female,Unemployed,89834,Clothing,1
43,Female,Student,16365,Health,0
21,Male,Self-employed,51332,Groceries,1
25,Female,Employee,98061,Groceries,1
21,Male,Employee,91981,Cosmetics,0
59,Female,Unemployed,34123,Groceries,1
21,Female,Student,91163,Electronics,0
48,Male,Self-employed,91995,Electronics,1
63,Male,Student,10781,Health,1
61,Male,Unemployed,95346,Health,1
41,Female,Self-employed,37292,Health,0
46,Female,Self-employed,11848,Cosmetics,0
55,Female,Employee,27430,Clothing,1
45,Female,Student,56688,Health,0
32,Female,Employee,18109,Books,0
62,Female,Employee,50287,Electronics,1
16,Female,Student,71860,Electronics,0
49,Male,Unemployed,32008,Groceries,1
45,Male,Student,44580,Cosmetics,0
30,Male,Unemployed,80112,Cosmetics,0
36,Female,Employee,73891,Health,0
50,Female,Self-employed,95072,Health,1
24,Male,Self-employed,99977,Cosmetics,0
58,Male,Employee,45312,Cosmetics,0
63,Male,Employee,14344,Health,1
37,Male,Unemployed,35809,Electronics,0
20,Female,Employee,61824,Cosmetics,1
51,Male,Self-employed,22384,Cosmetics,0
24,Female,Unemployed,25492,Groceries,1
26,Female,Employee,13945,Cosmetics,0
35,Female,Self-employed,26685,Cosmetics,1
26,Female,Employee,30378,Books,0
23,Male,Unemployed,33180,Cosmetics,0
62,Male,Self-employed,50452,Electronics,1
42,Female,Self-employed,55906,Cosmetics,1
38,Female,Employee,36120,Electronics,0
65,Male,Student,50671,Clothing,1
55,Male,Student,35971,Books,0
34,Female,Employee,99499,Cosmetics,1
58,Male,Student,31826,Health,1
42,Male,Unemployed,18165,Books,0
55,Female,Self-employed,23365,Clothing,0
46,Male,Unemployed,31268,Clothing,1
18,Male,Unemployed,27752,Cosmetics,0
57,Male,Employee,26779,Health,1
48,Male,Unemployed,40212,Groceries,1
64,Male,Employee,40381,Electronics,1
27,Female,Self-employed,27682,Health,0
37,Male,Self-employed,35655,Health,0
31,Male,Employee,45153,Books,0
62,Female,Student,66472,Cosmetics,1
58,Male,Unemployed,12571,Health,1
54,Female,Employee,16929,Clothing,0
19,Male,Employee,35108,Groceries,1
37,Female,Student,25260,Cosmetics,1
49,Male,Employee,13927,Clothing,0
25,Female,Self-employed,76838,Cosmetics,1
43,Male,Unemployed,21698,Cosmetics,0
33,Female,Student,20275,Health,0
40,Female,Student,31552,Electronics,0
42,Female,Self-employed,12442,Clothing,0
46,Female,Employee,78151,Cosmetics,1
34,Male,Unemployed,39001,Books,0
47,Male,Unemployed,28238,Books,0
63,Male,Self-employed,18945,Books,0
24,Female,Unemployed,64903,Cosmetics,1
19,Female,Student,18047,Clothing,0
28,Female,Employee,83299,Electronics,1
36,Female,Unemployed,92755,Groceries,1
62,Female,Employee,95724,Clothing,1
36,Female,Employee,69245,Cosmetics,1
44,Female,Self-employed,14180,Clothing,0
23,Female,Self-employed,90334,Books,0
17,Female,Unemployed,74401,Health,0
29,Female,Employee,62180,Books,0
24,Male,Student,39988,Cosmetics,0
50,Female,Self-employed,58035,Health,1
30,Female,Student,75507,Groceries,1
59,Male,Self-employed,66504,Groceries,1
39,Male,Self-employed,92298,Cosmetics,0
40,Male,Unemployed,73813,Cosmetics,0
62,Male,Unemployed,19618,Health,1
60,Female,Employee,59518,Electronics,1
25,Male,Student,36329,Health,0
35,Male,Student,64604,Clothing,1
33,Male,Unemployed,35866,Clothing,1
26,Male,Self-employed,63209,Books,0
38,Female,Self-employed,54907,Cosmetics,1
17,Male,Student,83392,Clothing,1
33,Female,Self-employed,38749,Health,0
31,Female,Student,13788,Electronics,0
57,Female,Unemployed,56517,Groceries,1
23,Male,Self-employed,94501,Clothing,1
53,Female,Unemployed,40394,Books,0
65,Male,Unemployed,10751,Books,0
29,Male,Student,53721,Books,0
39,Female,Employee,13985,Groceries,0
42,Female,Student,16290,Health,0
18,Female,Unemployed,16975,Groceries,1
62,Male,Employee,43927,Health,1
45,Male,Employee,87170,Cosmetics,0
59,Male,Self-employed,14311,Clothing,0
38,Male,Self-employed,31079,Groceries,1
60,Female,Student,41275,Clothing,1
26,Female,Unemployed,48036,Clothing,1
65,Male,Student,82293,Groceries,1
65,Female,Student,50702,Electronics,0
55,Female,Employee,63955,Cosmetics,1
35,Male,Self-employed,58215,Electronics,1
41,Male,Unemployed,79260,Books,0
59,Male,Self-employed,56593,Electronics,1
36,Male,Unemployed,19596,Books,0
29,Male,Self-employed,93376,Books,0
24,Male,Unemployed,98119,Health,0
53,Male,Self-employed,62283,Books,0
59,Male,Employee,14988,Electronics,0
46,Male,Student,30187,Electronics,0
30,Female,Employee,80414,Electronics,1
19,Male,Employee,66473,Groceries,1
60,Female,Student,93176,Electronics,0
38,Female,Employee,46228,Books,0
51,Male,Self-employed,97384,Electronics,1
51,Male,Self-employed,98850,Electronics,1
18,Female,Student,18373,Health,0
62,Female,Student,24235,Health,1
46,Male,Self-employed,63393,Cosmetics,0
59,Female,Student,12503,Groceries,0
61,Male,Unemployed,48277,Clothing,1
27,Male,Self-employed,21958,Health,0
23,Male,Employee,13919,Health,0
40,Female,Student,39366,Health,0
41,Female,Student,18573,Clothing,0
34,Male,Employee,50652,Clothing,1
39,Male,Unemployed,44952,Health,0
27,Female,Self-employed,82113,Cosmetics,1
57,Male,Student,35062,Clothing,1
44,Female,Unemployed,91606,Clothing,1
32,Male,Employee,91101,Books,0
39,Female,Student,54008,Books,0
43,Male,Unemployed,92305,Clothing,1
43,Female,Unemployed,34049,Clothing,1
60,Female,Student,26207,Groceries,1
42,Male,Unemployed,44193,Electronics,0
20,Female,Unemployed,59096,Groceries,1
45,Male,Employee,87429,Health,0
58,Male,Unemployed,66867,Electronics,0
64,Female,Employee,67136,Groceries,1
35,Male,Unemployed,11704,Health,0
42,Male,Employee,38726,Cosmetics,0
25,Female,Student,96334,Health,0
16,Female,Self-employed,34232,Clothing,1
36,Male,Unemployed,17698,Electronics,0
55,Male,Self-employed,99177,Clothing,1
44,Male,Unemployed,92130,Clothing,1
64,Female,Unemployed,38824,Books,0
62,Female,Self-employed,24318,Health,1
17,Male,Unemployed,59022,Electronics,0
42,Male,Self-employed,12824,Electronics,0
23,Female,Self-employed,34677,Electronics,0
51,Male,Employee,50217,Books,0
25,Female,Self-employed,54149,Groceries,1
34,Male,Employee,88892,Clothing,1
60,Female,Self-employed,67259,Cosmetics,1
52,Male,Self-employed,80065,Clothing,1
62,Female,Student,56742,Clothing,1
19,Male,Self-employed,56131,Electronics,1
38,Female,Student,18855,Clothing,0
52,Male,Student,85968,Health,1
57,Female,Unemployed,46362,Electronics,0
43,Male,Student,80832,Groceries,1
55,Female,Unemployed,27141,Health,1
28,Female,Self-employed,35902,Books,0
60,Male,Employee,64637,Books,0
18,Male,Unemployed,87496,Clothing,1
39,Female,Self-employed,41699,Health,0
55,Female,Unemployed,60170,Cosmetics,1
44,Female,Unemployed,26809,Clothing,1
54,Female,Employee,50928,Clothing,1
62,Male,Unemployed,32810,Books,0
44,Male,Unemployed,70751,Health,0
44,Male,Employee,14582,Clothing,0
47,Male,Employee,88628,Cosmetics,0
27,Female,Self-employed,89470,Groceries,1
22,Female,Self-employed,21918,Cosmetics,1
60,Female,Self-employed,40544,Books,0
57,Male,Self-employed,82627,Books,0
54,Male,Unemployed,90004,Books,0
37,Female,Student,35862,Health,0
16,Male,Unemployed,15139,Books,0
18,Female,Student,26174,Clothing,1
61,Female,Employee,18309,Clothing,0
61,Male,Student,36960,Clothing,1
51,Male,Employee,70229,Cosmetics,0
36,Female,Self-employed,76062,Health,0
26,Male,Student,71188,Electronics,0
44,Female,Unemployed,82242,Groceries,1
24,Female,Unemployed,89038,Health,0
17,Female,Employee,88802,Electronics,1
44,Male,Employee,63297,Groceries,1
18,Male,Unemployed,94862,Books,0
52,Male,Student,57341,Cosmetics,0
48,Male,Student,78147,Clothing,1
54,Male,Unemployed,12827,Electronics,0
53,Female,Self-employed,12967,Clothing,0
25,Male,Unemployed,58201,Electronics,0
48,Female,Self-employed,60663,Clothing,1
17,Male,Unemployed,88604,Health,0
38,Female,Unemployed,62163,Groceries,1
40,Female,Student,85714,Cosmetics,1
51,Male,Self-employed,80935,Cosmetics,0
31,Female,Unemployed,69418,Groceries,1
46,Male,Unemployed,61870,Electronics,0
57,Male,Self-employed,51725,Electronics,1
28,Female,Student,55963,Books,0
20,Female,Unemployed,90027,Cosmetics,1
53,Male,Student,99430,Clothing,1
25,Female,Employee,32665,Books,0
41,Male,Unemployed,90606,Health,0
43,Female,Student,53516,Electronics,0
45,Male,Student,77512,Groceries,1
57,Female,Unemployed,80803,Books,0
37,Female,Employee,20582,Health,0
19,Female,Self-employed,88779,Cosmetics,1
24,Male,Self-employed,16795,Groceries,1
36,Male,Student,72304,Clothing,1
35,Male,Self-employed,73179,Cosmetics,0
19,Male,Unemployed,46814,Books,0
18,Male,Unemployed,81935,Electronics,0
19,Male,Self-employed,75256,Groceries,1
37,Female,Student,29165,Electronics,0
29,Female,Unemployed,43576,Clothing,1
22,Female,Employee,98583,Cosmetics,1
48,Male,Unemployed,28560,Clothing,1
49,Male,Self-employed,30843,Cosmetics,0
60,Female,Unemployed,73693,Books,0
43,Male,Employee,97577,Electronics,1
64,Male,Self-employed,21441,Books,0
53,Male,Unemployed,87432,Clothing,1
15,Female,Employee,20191,Books,0
40,Female,Self-employed,14074,Electronics,0
60,Male,Unemployed,71914,Electronics,0
51,Male,Student,86839,Cosmetics,0
57,Female,Student,14271,Books,1
55,Female,Student,53199,Clothing,1
22,Male,Self-employed,52152,Clothing,1
35,Female,Employee,13550,Clothing,0
21,Female,Self-employed,18459,Books,0
25,Female,Unemployed,62715,Cosmetics,1
44,Female,Unemployed,64907,Health,0
58,Male,Employee,19493,Clothing,0
59,Male,Student,10124,Groceries,0
57,Male,Self-employed,46633,Electronics,1
41,Female,Employee,47954,Electronics,1
40,Female,Employee,29328,Electronics,0
57,Female,Self-employed,11056,Clothing,0
44,Female,Unemployed,44554,Books,0
52,Female,Self-employed,78628,Books,0
49,Male,Unemployed,50170,Groceries,1
65,Female,Unemployed,40275,Books,0
50,Male,Unemployed,92421,Electronics,0
41,Male,Unemployed,87065,Books,0
49,Male,Self-employed,32548,Clothing,1
55,Female,Employee,42159,Electronics,1
62,Male,Self-employed,83326,Books,0
59,Male,Self-employed,49933,Books,0
22,Male,Employee,26552,Health,0
35,Male,Student,80243,Electronics,0
56,Female,Self-employed,53671,Books,0
25,Male,Employee,98286,Groceries,1
32,Female,Employee,14469,Clothing,0
34,Male,Self-employed,93240,Electronics,1
33,Female,Employee,19796,Electronics,0
51,Male,Employee,40011,Health,1
39,Female,Self-employed,58764,Cosmetics,1
15,Male,Self-employed,72258,Clothing,1
31,Female,Employee,50642,Cosmetics,1
61,Male,Employee,11261,Clothing,0
63,Female,Unemployed,70540,Cosmetics,1
50,Male,Student,96364,Groceries,1
41,Female,Unemployed,93608,Groceries,1
24,Female,Student,68814,Cosmetics,1
47,Female,Employee,20791,Electronics,0
15,Female,Unemployed,82918,Clothing,1
49,Female,Student,52208,Cosmetics,1
49,Male,Student,38066,Cosmetics,0
49,Female,Student,12327,Clothing,0
41,Male,Self-employed,84760,Electronics,1
16,Female,Employee,54978,Cosmetics,1
62,Male,Self-employed,80654,Health,1
60,Male,Employee,45533,Health,1
16,Female,Unemployed,99761,Books,0
24,Female,Self-employed,72995,Books,0
35,Female,Employee,52686,Electronics,1
27,Female,Unemployed,61175,Cosmetics,1
16,Female,Employee,11111,Electronics,0
53,Female,Self-employed,48569,Electronics,1
60,Female,Self-employed,42278,Electronics,1
25,Male,Employee,66692,Clothing,1
23,Female,Employee,65510,Health,0
46,Male,Employee,28203,Cosmetics,0
64,Male,Employee,34565,Electronics,0
36,Female,Unemployed,87048,Clothing,1
55,Male,Student,79695,Health,1
62,Male,Employee,13092,Groceries,0
30,Female,Student,37719,Electronics,0
18,Female,Unemployed,64532,Groceries,1
48,Female,Unemployed,41759,Electronics,0
28,Female,Student,59332,Books,0
27,Female,Unemployed,67098,Cosmetics,1
46,Male,Employee,20272,Books,0
42,Female,Student,50496,Cosmetics,1
22,Female,Unemployed,37595,Clothing,1
43,Female,Student,46026,Groceries,1
43,Male,Employee,77851,Groceries,1
61,Female,Student,28807,Clothing,1
60,Female,Student,72535,Groceries,1
56,Male,Student,44319,Health,1
35,Female,Student,16661,Clothing,0
49,Male,Student,28281,Electronics,0
50,Male,Unemployed,89049,Groceries,1
21,Male,Employee,32268,Groceries,1
22,Male,Employee,92919,Clothing,1
62,Male,Employee,80439,Books,0
42,Female,Unemployed,70766,Groceries,1
58,Female,Employee,32329,Groceries,1
54,Female,Employee,23529,Clothing,0
43,Male,Unemployed,63316,Clothing,1
63,Male,Self-employed,93421,Clothing,1
47,Male,Student,27625,Cosmetics,0
29,Male,Student,38981,Clothing,1
43,Female,Employee,73716,Clothing,1
15,Male,Employee,64972,Health,0
59,Female,Unemployed,76191,Clothing,1
15,Female,Employee,82704,Groceries,1
20,Male,Self-employed,16066,Cosmetics,0
39,Female,Employee,64462,Health,0
65,Male,Student,46001,Electronics,0
60,Male,Employee,89746,Books,0
33,Male,Unemployed,20485,Health,0
36,Female,Self-employed,93498,Health,0
41,Male,Unemployed,50679,Health,0
23,Female,Student,31350,Books,0
40,Female,Unemployed,67689,Health,0
